[2025-12-18T01:45:01.870+0000] {local_task_job_runner.py:120} INFO - ::group::Pre task execution logs
[2025-12-18T01:45:01.886+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-12-17T01:45:00+00:00 [queued]>
[2025-12-18T01:45:01.890+0000] {taskinstance.py:2076} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: update_db.core_table scheduled__2025-12-17T01:45:00+00:00 [queued]>
[2025-12-18T01:45:01.891+0000] {taskinstance.py:2306} INFO - Starting attempt 1 of 1
[2025-12-18T01:45:01.898+0000] {taskinstance.py:2330} INFO - Executing <Task(_PythonDecoratedOperator): core_table> on 2025-12-17 01:45:00+00:00
[2025-12-18T01:45:01.902+0000] {standard_task_runner.py:63} INFO - Started process 843 to run task
[2025-12-18T01:45:01.905+0000] {standard_task_runner.py:90} INFO - Running: ['airflow', 'tasks', 'run', 'update_db', 'core_table', 'scheduled__2025-12-17T01:45:00+00:00', '--job-id', '58', '--raw', '--subdir', 'DAGS_FOLDER/main.py', '--cfg-path', '/tmp/tmpuzi65ter']
[2025-12-18T01:45:01.906+0000] {standard_task_runner.py:91} INFO - Job 58: Subtask core_table
[2025-12-18T01:45:01.946+0000] {task_command.py:426} INFO - Running <TaskInstance: update_db.core_table scheduled__2025-12-17T01:45:00+00:00 [running]> on host 4c149cf835c8
[2025-12-18T01:45:01.999+0000] {taskinstance.py:2648} INFO - Exporting env vars: AIRFLOW_CTX_DAG_EMAIL='data@engineers.com' AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='update_db' AIRFLOW_CTX_TASK_ID='core_table' AIRFLOW_CTX_EXECUTION_DATE='2025-12-17T01:45:00+00:00' AIRFLOW_CTX_TRY_NUMBER='1' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2025-12-17T01:45:00+00:00'
[2025-12-18T01:45:02.000+0000] {taskinstance.py:430} INFO - ::endgroup::
[2025-12-18T01:45:02.015+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T01:45:02.021+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T01:45:02.028+0000] {base.py:84} INFO - Using connection ID 'postgres_db_yt_elt' for task execution.
[2025-12-18T01:45:02.044+0000] {data_modification.py:78} INFO - Updated row with Video_ID: rF00lQ_upzg
[2025-12-18T01:45:02.045+0000] {data_modification.py:78} INFO - Updated row with Video_ID: uZY9xr-QAk0
[2025-12-18T01:45:02.046+0000] {data_modification.py:78} INFO - Updated row with Video_ID: AWBsoArakNY
[2025-12-18T01:45:02.047+0000] {data_modification.py:78} INFO - Updated row with Video_ID: Ah_uuTwGOYU
[2025-12-18T01:45:02.048+0000] {data_modification.py:78} INFO - Updated row with Video_ID: HISfrcjiNPM
[2025-12-18T01:45:02.049+0000] {data_modification.py:78} INFO - Updated row with Video_ID: WROMyJAJmp4
